"","survey","survey_year","survey_name","canonical_name","canonical_operator"
"1008","Caltrain",2014,"VTA Route 72 SANTA TERESA - DOWNTOWN SAN JOSE","72 SANTA TERESA - DOWNTOWN SAN JOSE","VTA"
"1009","Caltrain",2014,"VTA Route 60 WINCHESTER LRT - GT AMERICA","60 WINCHESTER LRT - GT AMERICA","VTA"
"1010","Caltrain",2014,"BART DUBLIN/DALY Dublin/Pleasanton To Daly City","BART DUBLIN/DALY Dublin/Pleasanton To Daly City","BART"
"1011","Caltrain",2014,"SamTrans Route 270 Redwood City Caltrain Station Marsh Road (Menlo Park)","270 Redwood City Caltrain Station Marsh Road (Menlo Park)","SamTrans"
"1012","Caltrain",2014,"County Connection Route 35 BART Dublin/San Ramon","35 BART Dublin/San Ramon","County Connection"
"1013","Caltrain",2014,"Caltrain- Shuttles Oyster Point Shuttle","Caltrain- Shuttles Oyster Point Shuttle","Caltrain"
"1014","Caltrain",2014,"SamTrans Route 297 Redwood City Palo Alto","297 Redwood City Palo Alto","SamTrans"
"1015","Caltrain",2014,"Caltrain- Shuttles Redwood Shores (Bridge Park)","Caltrain- Shuttles Redwood Shores (Bridge Park)","Caltrain"
"1016","Caltrain",2014,"SamTrans  Route 286","286","SamTrans"
"1017","Caltrain",2014,"Sam Trans Route ECR Palo Alto - Daly City","ECR Palo Alto - Daly City","SamTrans"
"1018","Caltrain",2014,"VTA Route 89 CALIFORNIA AVE CTRN-VETS HOSPITAL","89 CALIFORNIA AVE CTRN-VETS HOSPITAL","VTA"
"1019","Caltrain",2014,"VTA Route 17 GILROY TRANSIT CTR - ST LOUISE HOSP","17 GILROY TRANSIT CTR - ST LOUISE HOSP","VTA"
"1020","Caltrain",2014,"Golden Gate Transit Route 2 Marin Headlands","2 Marin Headlands","Golden Gate Transit"
"1021","Caltrain",2014,"VTA Route 71 EASTRIDGE- GREAT MALL/MAIN","71 EASTRIDGE- GREAT MALL/MAIN","VTA"
"1022","Caltrain",2014,"Muni Route 43 Masonic","43 Masonic","SF Muni"
"1023","Caltrain",2014,"ACE (Shuttles) VTA/SJC Airport Flyer Shuttle","ACE (Shuttles) VTA/SJC Airport Flyer Shuttle","ACE"
"1024","Caltrain",2014,"Caltrain- Shuttles Bayhill San Bruno","Caltrain- Shuttles Bayhill San Bruno","Caltrain"
"1025","Caltrain",2014,"Muni Route 41 Union","41 Union","SF Muni"
"1026","Caltrain",2014,"Bayview Hunters Point Community Shuttle BVHP - SFGH/St. Luke’s","Bayview Hunters Point Community Shuttle BVHP - SFGH/St. Luke’s","Bayview"
"1027","Caltrain",2014,"BART DALY/DUBLIN Daly City To Dublin/Pleasanton","BART DALY/DUBLIN Daly City To Dublin/Pleasanton","BART"
"1028","Caltrain",2014,"Muni Route 8BX Bayshore B Express","8BX Bayshore B Express","SF Muni"
"1029","Caltrain",2014,"VTA Route 81 SAN JOSE STATE - CUPERTINO SQUARE","81 SAN JOSE STATE - CUPERTINO SQUARE","VTA"
"1030","Caltrain",2014,"Muni Cable Car - Powell/Mason","Cable Car","SF Muni"
"1031","Caltrain",2014,"Caltrain- Shuttles Campus Drive","Caltrain- Shuttles Campus Drive","Caltrain"
"1032","Caltrain",2014,"Caltrain- Shuttles Marsh Road","Caltrain- Shuttles Marsh Road","Caltrain"
"1033","Caltrain",2014,"Muni Route NX Judah Express - Peak direction only","NX Judah Express   Peak direction only","SF Muni"
"1034","Caltrain",2014,"Caltrain- Shuttles Mary - Moffett","Caltrain- Shuttles Mary - Moffett","Caltrain"
"1035","Caltrain",2014,"Muni Cable Car - California","Cable Car","SF Muni"
"1036","Caltrain",2014,"Sam Trans Route 397 OWL SERVICE San Francisco to Palo Alto","397 OWL SERVICE San Francisco to Palo Alto","SamTrans"
"1037","Caltrain",2014,"BART - Shuttles UCSF Mission Bay Parnassus Heights and other UCSF facilities","BART - Shuttles UCSF Mission Bay Parnassus Heights and other UCSF facilities","BART"
"1038","Caltrain",2014,"Stanford Marguerite Ardenwood Park n Ride","Stanford Marguerite Ardenwood Park n Ride","Stanford"
"1039","Caltrain",2014,"Muni Route 22 Fillmore","22 Fillmore","SF Muni"
"1040","Caltrain",2014,"Caltrain- Shuttles East Palo Alto Community","Caltrain- Shuttles East Palo Alto Community","Caltrain"
"1041","Caltrain",2014,"Sam Trans Route 250 Downtown San Mateo College of San Mateo","250 Downtown San Mateo College of San Mateo","SamTrans"
"1042","Caltrain",2014,"Sam Tran Route 274 Canada College Redwood City Caltrain Station","274 Canada College Redwood City Caltrain Station","SamTrans"
"1043","Caltrain",2014,"Menlo Park Shuttle Midday Shuttle","Menlo Park Shuttle Midday Shuttle","Menlo Park"
"1044","Caltrain",2014,"Caltrain- Shuttles Oracle","Caltrain- Shuttles Oracle","Caltrain"
"1045","Caltrain",2014,"VTA Route 60 Winchester Lrt - Gt America","60 Winchester Lrt - Gt America","VTA"
"1046","Caltrain",2014,"AC Transit Route M Hayward BART to Oracle","M Hayward BART to Oracle","AC Transit"
"1047","Caltrain",2014,"Caltrain LIMITED Limited 200","Caltrain LIMITED Limited 200","Caltrain"
"1048","Caltrain",2014,"Palo Alto E Embarcadero Shuttle","Palo Alto E Embarcadero Shuttle","Palo Alto"
"1049","Caltrain",2014,"Stanford Marguerite Line C Stock Farm parking lots, West Apartments","Stanford Marguerite Line C Stock Farm parking lots, West Apartments","Stanford"
"1050","Caltrain",2014,"Caltrain- Shuttles Pacific Shores","Caltrain- Shuttles Pacific Shores","Caltrain"
"1051","Caltrain",2014,"Amtrak Shuttle","Amtrak Shuttle","Amtrak"
"1052","Caltrain",2014,"Sam Trans 397  OWL SERVICE San Francisco to Palo Alto","397 OWL SERVICE San Francisco to Palo Alto","SamTrans"
"1053","Caltrain",2014,"Muni Route 81X Caltrain Express","81X Caltrain Express","SF Muni"
"1054","Caltrain",2014,"VTA Route 51 VALLCO - MOFFETT FLD/AME CTR","51 VALLCO - MOFFETT FLD/AME CTR","VTA"
"1055","Caltrain",2014,"VTA Route 32 STA CLARA CTRN SN ANTONIO SHOP CTR","32 STA CLARA CTRN SN ANTONIO SHOP CTR","VTA"
"1056","Caltrain",2014,"Caltrain- Shuttles Redwood Shores (Clipper)","Caltrain- Shuttles Redwood Shores (Clipper)","Caltrain"
"1057","Caltrain",2014,"VTA Route 40 LA AVENIDA - SN ANTONIO SHOP CTR","40 LA AVENIDA - SN ANTONIO SHOP CTR","VTA"
"1058","Caltrain",2014,"Caltrain- Shuttles Mission","Caltrain- Shuttles Mission","Caltrain"
"1059","Caltrain",2014,"Golden Gate Ferry SF Sausalito","SF Sausalito","Golden Gate Ferry"
"1060","Caltrain",2014,"Caltrain LOCAL Local 100","Caltrain LOCAL Local 100","Caltrain"
"1061","Caltrain",2014,"Caltrain- Shuttles Bayshore/Brisbane","Caltrain- Shuttles Bayshore/Brisbane","Caltrain"
"1062","Caltrain",2014,"SamTrans  Route 398","398","SamTrans"
"1063","Caltrain",2014,"Sam Trans Route 260 Carlmont Village San Carlos Caltrain","260 Carlmont Village San Carlos Caltrain","SamTrans"
"1064","Caltrain",2014,"Caltrain- Shuttles Deer Creek","Caltrain- Shuttles Deer Creek","Caltrain"
"1065","Caltrain",2014,"BART FREMONT/RICH Fremont To Richmond","BART FREMONT/RICH Fremont To Richmond","BART"
"1066","Caltrain",2014,"Muni Route 44 Oshaughnessy","44 OShaughnessy","SF Muni"
"1067","Caltrain",2014,"Muni Route M OWL - Ocean View - Bus substitution for Metro","M OWL   Ocean View   Bus substitution for Metro","SF Muni"
"1068","Caltrain",2014,"Muni Route 33 Stanyan","33 Stanyan","SF Muni"
"1069","Caltrain",2014,"Muni Route 28 19th Ave","28 19th Ave","SF Muni"
"1070","Caltrain",2014,"VTA Route 16 BURNETT AVE - M.H. CIVIC CTR","16 BURNETT AVE - M.H. CIVIC CTR","VTA"
"1071","Caltrain",2014,"Angel Island/Tiburon FERRY Tiburon To Angel Island State Park","Angel Island-Tiburon Ferry","Angel Island-Tiburon Ferry"
"1072","Caltrain",2014,"AC Transit Route NX3 Marlow Dr. & Foothill Way Oakland","NX3 Marlow Dr. & Foothill Way Oakland","AC Transit"
"1073","Caltrain",2014,"Muni L Light Rail: Taraval - Metro","L Taraval","SF Muni"
"1074","Caltrain",2014,"SamTrans Route 122 South San Francisco BART Stonestown","122 South San Francisco BART Stonestown","SamTrans"
"1075","Caltrain",2014,"Muni Route 49 Van Ness/Mission","49 Van Ness Mission","SF Muni"
