ID,DATE,WEEKDAY_OR_WEEKEND,ROUTE_SURVEYED_CODE,ROUTE_SURVEYED,DIRECTION,ORIGIN_PLACE_TYPE_CODE,ORIGIN_PLACE_TYPE,ORIGIN_NAME,ACCESS_MODE_CODE,ACCESS_MODE,DESTINATION_PLACE_TYPE_CODE,DESTINATION_PLACE_TYPE,EGRESS_MODE_CODE,EGRESS_MODE,LAST_LEFT_HOME_CODE,LAST_LEFT_HOME,RETURN_HOME_CODE,RETURN_HOME,PAY_MODE_CODE,PAY_MODE,FARE_TYPE_CODE,FARE_TYPE,EMPLOYMENT_STATUS_CODE,EMPLOYMENT_STATUS,WORK_BEFORE_TRIP_CODE,WORK_BEFORE_TRIP,WORK_AFTER_TRIP_CODE,WORK_AFTER_TRIP,STUDENT_STATUS_CODE,STUDENT_STATUS,BEEN_2SCHOOL_TODAY_CODE,BEEN_2SCHOOL_TODAY,WILL_GO2SCHOOL_TODAY_CODE,WILL_GO2SCHOOL_TODAY,PPL_IN_HH_CODE,PPL_IN_HH,EMPLYD_IN_HH_CODE,EMPLYD_IN_HH,VEH_IN_HH_CODE,VEH_IN_HH,HAVE_DRIVERS_LIC_CODE,HAVE_DRIVERS_LIC,YEAR_BORN,HISP_LATINO_SPANISH_CODE,HISP_LATINO_SPANISH,RACE_AMERICANINDIAN_ALASKANNATIVE,RACE_ASIAN,RACE_BLACK_AFRICANAM,RACE_NATHAWAIIAN_PACISLAND,RACE_WHITE,RACE_OR_ETHNICITY_OTHER,LANG_OTHER_THAN_ENG_CODE,LANG_OTHER_THAN_ENG,OTHER_LANG_CODE,OTHER_LANG,ENGLISH_FLUENCY_CODE,ENGLISH_FLUENCY,HH_INCOME_CODE,HH_INCOME,GENDER_CODE,GENDER,TIME_BOARDED_CODE,TIME_BOARDED,TIME_PERIOD_CODE,TIME_PERIOD,UNLINKED_WGHT_FCTR_NAME,UNLINKED_WGHT_FCTR,TOTAL_TRANSFERS,LINKED_TRIP_FACTOR,,
997,05/14/14,Weekday,10N,10 NVC/Calistoga [Northbound],N,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),10,Social or recreational,1,Walk all the way (includes skateboard / non-motorized scooter),2,5 - 6 a.m.,88,I don't know / I am not certain,1,Cash Fare,1,Adult,N,No,N,No,N,No,N,No,N,No,N,No,A1,1,0,None,0,None,Y,Yes,1952,N,No,No,No,No,No,Yes,,N,No,,,,,2,"$10,000-$24,999",1,Male,1,Before 6 a.m.,AM1,EARLY AM,10N_AM1,13.47826087,0,1,,
1004,05/14/14,Weekday,10S,10 NVC/Calistoga [Southbound],S,2,Work,WORK,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),5,8 - 9 a.m.,15,6 - 7 p.m.,4,31 - Day Pass,1,Adult,Y,Yes,Y,Yes,N,No,N,No,N,No,N,No,A1,1,1,1,0,None,N,No,1967,Y,Yes,No,No,No,No,No,Mexican,Y,Yes,143,Spanish,1,Very well,5,"$40,000 - $49,999",2,Female,6,10 - 10:59 a.m.,MID,MIDDAY,10S_MID,8.891304348,0,1,,
1005,05/14/14,Weekday,11N,11 N Vallejo/Redwood PNR [Northbound],N,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),4,College/university (student only),1,Walk all the way (includes skateboard / non-motorized scooter),7,10 - 11 a.m.,14,5 - 6 p.m.,3,20 - Ride Pass,1,Adult,N,No,N,No,N,No,Y,Yes,N,No,Y,Yes,A4,4,0,None,1,1,N,No,1981,N,No,No,No,No,Yes,Yes,,N,No,,,,,1,"Less than $10,000",1,Male,6,10 - 10:59 a.m.,MID,MIDDAY,11N_MID,8.929347826,1,0.5,,
1006,05/14/14,Weekday,10S,10 NVC/Calistoga [Southbound],S,2,Work,PIZZERIA TRA VIGNE,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),6,9 - 10 a.m.,88,I don't know / I am not certain,1,Cash Fare,1,Adult,Y,Yes,Y,Yes,N,No,N,No,N,No,N,No,A1,1,1,1,1,1,Y,Yes,1993,Y,Yes,No,No,No,No,No,Hispanic,Y,Yes,143,Spanish,1,Very well,3,"$25,000-$34,999",2,Female,6,10 - 10:59 a.m.,MID,MIDDAY,10S_MID,8.891304348,1,0.5,,
1008,05/14/14,Weekday,11N,11 N Vallejo/Redwood PNR [Northbound],N,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),11,Medical/dental,1,Walk all the way (includes skateboard / non-motorized scooter),7,10 - 11 a.m.,13,4 - 5 p.m.,1,Cash Fare,1,Adult,N,No,N,No,N,No,N,No,N,No,N,No,A2,2,0,None,0,None,N,No,1966,N,No,No,No,No,No,Yes,,N,No,,,,,1,"Less than $10,000",1,Male,7,11 a.m. - 11:59 a.m.,MID,MIDDAY,11N_MID,8.929347826,0,1,,
1009,05/14/14,Weekday,10N,10 NVC/Calistoga [Northbound],N,4,College or university (student only),NAPA VALLEY COLLEGE,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),4,7 - 8 a.m.,8,11 a.m. - 12 p.m.,3,20 - Ride Pass,2,Senior / Disabled,N,No,N,No,N,No,Y,Yes,Y,Yes,N,No,A1,1,0,None,0,None,Y,Yes,1956,N,No,No,No,No,No,Yes,,N,No,,,,,4,"$35,000-$39,999",2,Female,7,11 a.m. - 11:59 a.m.,MID,MIDDAY,10N_MID,7.996047431,0,1,,
1010,05/14/14,Weekday,10S,10 NVC/Calistoga [Southbound],S,2,Work,CASTELLO DI AMOROSA,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),4,7 - 8 a.m.,15,6 - 7 p.m.,1,Cash Fare,1,Adult,Y,Yes,Y,Yes,N,No,N,No,N,No,N,No,A3,3,3,3,1,1,Y,Yes,1990,N,No,No,No,No,No,No,French,Y,Yes,111,French,2,Well,88,I don't know,2,Female,7,11 a.m. - 11:59 a.m.,MID,MIDDAY,10S_MID,8.891304348,0,1,,
1011,05/14/14,Weekday,11N,11 N Vallejo/Redwood PNR [Northbound],N,1,Your Home,HOME,7,Was dropped off by someone,2,Work,1,Walk all the way (includes skateboard / non-motorized scooter),8,11 a.m. - 12 p.m.,19,10 - 11 p.m.,1,Cash Fare,1,Adult,Y,Yes,N,No,Y,Yes,N,No,N,No,N,No,A7,7,3,3,2,2,N,No,1979,N,No,No,No,No,Yes,No,,Y,Yes,498,Micronesian,1,Very well,1,"Less than $10,000",2,Female,7,11 a.m. - 11:59 a.m.,MID,MIDDAY,11N_MID,8.929347826,0,1,,
1014,05/14/14,Weekday,11S,11 N Vallejo/Redwood PNR [Southbound],S,2,Work,NAPA VALLEY UNIFIED SCHOOL DISTRICT,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),2,5 - 6 a.m.,11,2 - 3 p.m.,3,20 - Ride Pass,1,Adult,Y,Yes,Y,Yes,N,No,Y,Yes,N,No,N,No,A8,8,3,3,3,3,Y,Yes,1981,Y,Yes,No,No,No,No,Yes,,Y,Yes,143,Spanish,1,Very well,4,"$35,000-$39,999",2,Female,7,11 a.m. - 11:59 a.m.,MID,MIDDAY,11S_MID,9.365942029,2,0.333333333,,
1015,05/14/14,Weekday,10S,10 NVC/Calistoga [Southbound],S,1,Your Home,HOME,9,Shuttle,7,Maintainence / personal business,1,Walk all the way (includes skateboard / non-motorized scooter),8,11 a.m. - 12 p.m.,12,3 - 4 p.m.,1,Cash Fare,3,Student,N,No,N,No,N,No,N,No,N,No,N,No,A4,4,3,3,1,1,Y,Yes,1969,N,No,No,No,No,No,Yes,,N,No,,,,,8,"$75,000-$99,999",2,Female,7,11 a.m. - 11:59 a.m.,MID,MIDDAY,10S_MID,8.891304348,1,0.5,,
1016,05/14/14,Weekday,11N,11 N Vallejo/Redwood PNR [Northbound],N,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),4,College/university (student only),1,Walk all the way (includes skateboard / non-motorized scooter),8,11 a.m. - 12 p.m.,9,12 - 1 p.m.,1,Cash Fare,1,Adult,Y,Yes,N,No,Y,Yes,Y,Yes,N,No,Y,Yes,A1,1,1,1,0,None,Y,Yes,1986,N,No,No,Yes,No,Yes,No,,N,No,,,,,2,"$10,000-$24,999",1,Male,7,11 a.m. - 11:59 a.m.,MID,MIDDAY,11N_MID,8.929347826,0,1,,
1018,05/14/14,Weekday,11N,11 N Vallejo/Redwood PNR [Northbound],N,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),5,School (K-12 student only),1,Walk all the way (includes skateboard / non-motorized scooter),8,11 a.m. - 12 p.m.,14,5 - 6 p.m.,3,20 - Ride Pass,1,Adult,N,No,N,No,N,No,Y,Yes,N,No,Y,Yes,A4,4,2,2,2,2,N,No,1996,N,No,No,No,No,No,Yes,,N,No,,,,,88,I don't know,1,Male,7,11 a.m. - 11:59 a.m.,MID,MIDDAY,11N_MID,8.929347826,0,1,,
1020,05/14/14,Weekday,10S,10 NVC/Calistoga [Southbound],S,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),2,Work,1,Walk all the way (includes skateboard / non-motorized scooter),9,12 - 1 p.m.,20,After 11 p.m.,1,Cash Fare,1,Adult,Y,Yes,N,No,Y,Yes,N,No,N,No,N,No,A3,3,1,1,0,None,Y,Yes,1974,Y,Yes,No,No,No,No,No,Hispanic,N,No,,,,,7,"$60,000-$74,999",1,Male,8,12 - 12:59 p.m.,MID,MIDDAY,10S_MID,8.891304348,0,1,,
1022,05/14/14,Weekday,11S,11 N Vallejo/Redwood PNR [Southbound],S,7,Maintainence / personal business,WINE COUNTRY MOTORS,1,Walked all the way (includes skateboard / non-motorized scooter),2,Work,1,Walk all the way (includes skateboard / non-motorized scooter),4,7 - 8 a.m.,14,5 - 6 p.m.,1,Cash Fare,1,Adult,Y,Yes,Y,Yes,Y,Yes,N,No,N,No,N,No,A1,1,1,1,1,1,Y,Yes,1984,Y,Yes,No,No,No,No,No,Mexican American,N,No,,,,,6,"$50,000-$59,999",1,Male,8,12 - 12:59 p.m.,MID,MIDDAY,11S_MID,9.365942029,0,1,,
1023,05/14/14,Weekday,11S,11 N Vallejo/Redwood PNR [Southbound],S,5,School (K-12 student only),VALLEY OAK CAREER & ARTS ACADEMY,7,Was dropped off by someone,1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),5,8 - 9 a.m.,11,2 - 3 p.m.,4,31 - Day Pass,3,Student,Y,Yes,N,No,N,No,Y,Yes,Y,Yes,N,No,A4,4,2,2,2,2,N,No,1997,N,No,No,No,Yes,No,No,,N,No,,,,,88,I don't know,1,Male,8,12 - 12:59 p.m.,MID,MIDDAY,11S_MID,9.365942029,0,1,,
1024,05/14/14,Weekday,11N,11 N Vallejo/Redwood PNR [Northbound],N,2,Work,TREASURY WINE ESTATES AMERICAS,2,Bicycled,1,Your Home,2,Bicycle,3,6 - 7 a.m.,10,1 - 2 p.m.,1,Cash Fare,1,Adult,Y,Yes,Y,Yes,N,No,N,No,N,No,N,No,A2,2,1,1,1,1,Y,Yes,1972,N,No,No,No,Yes,No,No,,N,No,,,,,7,"$60,000-$74,999",1,Male,8,12 - 12:59 p.m.,MID,MIDDAY,11N_MID,8.929347826,0,1,,
1025,05/14/14,Weekday,11S,11 N Vallejo/Redwood PNR [Southbound],S,4,College or university (student only),NAPA VALLEY COLLEGE,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,5,Drive alone,6,9 - 10 a.m.,10,1 - 2 p.m.,1,Cash Fare,1,Adult,Y,Yes,N,No,N,No,Y,Yes,Y,Yes,N,No,A5,5,1,1,2,2,Y,Yes,1973,N,No,No,No,Yes,No,No,,N,No,,,,,2,"$10,000-$24,999",2,Female,8,12 - 12:59 p.m.,MID,MIDDAY,11S_MID,9.365942029,0,1,,
1026,05/14/14,Weekday,11S,11 N Vallejo/Redwood PNR [Southbound],S,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),11,Medical/dental,1,Walk all the way (includes skateboard / non-motorized scooter),9,12 - 1 p.m.,13,4 - 5 p.m.,3,20 - Ride Pass,2,Senior / Disabled,N,No,N,No,N,No,N,No,N,No,N,No,A1,1,0,None,0,None,N,No,1947,N,No,No,Yes,No,No,No,,Y,Yes,504,Chinese,1,Very well,6,"$50,000-$59,999",2,Female,9,1 - 1:59 p.m.,MID,MIDDAY,11S_MID,9.365942029,1,0.5,,
1027,05/14/14,Weekday,11S,11 N Vallejo/Redwood PNR [Southbound],S,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),2,Work,1,Walk all the way (includes skateboard / non-motorized scooter),9,12 - 1 p.m.,16,7 - 8 p.m.,3,20 - Ride Pass,1,Adult,Y,Yes,N,No,Y,Yes,N,No,N,No,N,No,A4,4,2,2,1,1,Y,Yes,1990,Y,Yes,No,No,No,Yes,No,,N,No,,,,,1,"Less than $10,000",2,Female,9,1 - 1:59 p.m.,MID,MIDDAY,11S_MID,9.365942029,2,0.333333333,,
1029,05/14/14,Weekday,02LP,2 Outlets/Old Sonoma/Laurel [Loop],LP,2,Work,NAPA HIGH SCHOOL CAMPUS,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),2,5 - 6 a.m.,10,1 - 2 p.m.,1,Cash Fare,3,Student,Y,Yes,Y,Yes,N,No,N,No,N,No,N,No,A3,3,2,2,1,1,N,No,1999,Y,Yes,No,No,No,No,No,Hispanic,N,No,,,,,10,"$150,000 or more",2,Female,9,1 - 1:59 p.m.,MID,MIDDAY,02LP_MID,8.755434783,1,0.5,,
1030,05/14/14,Weekday,02LP,2 Outlets/Old Sonoma/Laurel [Loop],LP,5,School (K-12 student only),NAPA HIGH SCHOOL CAMPUS,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),4,7 - 8 a.m.,10,1 - 2 p.m.,1,Cash Fare,3,Student,N,No,N,No,N,No,Y,Yes,Y,Yes,N,No,A5,5,2,2,3,3,N,No,1997,Y,Yes,No,No,No,No,No,Mexican,Y,Yes,143,Spanish,1,Very well,9,"$100,000-$149,999",2,Female,9,1 - 1:59 p.m.,MID,MIDDAY,02LP_MID,8.755434783,1,0.5,,
1031,05/14/14,Weekday,11S,11 N Vallejo/Redwood PNR [Southbound],S,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),4,College/university (student only),1,Walk all the way (includes skateboard / non-motorized scooter),10,1 - 2 p.m.,18,9 - 10 p.m.,4,31 - Day Pass,3,Student,N,No,N,No,N,No,Y,Yes,N,No,Y,Yes,A2,2,0,None,0,None,N,No,1988,N,No,No,No,No,No,Yes,,N,No,,,,,4,"$35,000-$39,999",1,Male,9,1 - 1:59 p.m.,MID,MIDDAY,11S_MID,9.365942029,0,1,,
1032,05/14/14,Weekday,10N,10 NVC/Calistoga [Northbound],N,4,College or university (student only),NAPA VALLEY COLLEGE,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),4,7 - 8 a.m.,12,3 - 4 p.m.,1,Cash Fare,1,Adult,Y,Yes,N,No,N,No,Y,Yes,Y,Yes,N,No,A4,4,2,2,1,1,N,No,1995,Y,Yes,No,No,No,No,No,Latino,Y,Yes,143,Spanish,1,Very well,3,"$25,000-$34,999",2,Female,9,1 - 1:59 p.m.,MID,MIDDAY,10N_MID,7.996047431,0,1,,
1033,05/14/14,Weekday,04LP,4 Shetler/South Napa Marketplace [Loop],LP,6,Shopping,KAISER PERMANENTE,1,Walked all the way (includes skateboard / non-motorized scooter),10,Social or recreational,1,Walk all the way (includes skateboard / non-motorized scooter),8,11 a.m. - 12 p.m.,19,10 - 11 p.m.,1,Cash Fare,1,Adult,N,No,N,No,N,No,N,No,N,No,N,No,A2,2,1,1,0,None,N,No,1979,N,No,No,No,No,No,Yes,,N,No,,,,,2,"$10,000-$24,999",2,Female,9,1 - 1:59 p.m.,MID,MIDDAY,04LP_MID,9.547826087,1,0.5,,
1036,05/14/14,Weekday,11S,11 N Vallejo/Redwood PNR [Southbound],S,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),4,College/university (student only),1,Walk all the way (includes skateboard / non-motorized scooter),10,1 - 2 p.m.,13,4 - 5 p.m.,1,Cash Fare,1,Adult,Y,Yes,N,No,N,No,Y,Yes,N,No,Y,Yes,A3,3,1,1,1,1,Y,Yes,1985,N,No,No,No,No,No,Yes,,N,No,,,,,4,"$35,000-$39,999",1,Male,9,1 - 1:59 p.m.,MID,MIDDAY,11S_MID,9.365942029,1,0.5,,
1038,05/14/14,Weekday,10N,10 NVC/Calistoga [Northbound],N,4,College or university (student only),NAPA VALLEY COLLEGE,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),4,7 - 8 a.m.,12,3 - 4 p.m.,1,Cash Fare,1,Adult,Y,Yes,Y,Yes,N,No,Y,Yes,Y,Yes,N,No,A3,3,3,3,1,1,Y,Yes,1993,Y,Yes,No,No,No,No,Yes,Hispanic,Y,Yes,143,Spanish,1,Very well,88,I don't know,2,Female,9,1 - 1:59 p.m.,MID,MIDDAY,10N_MID,7.996047431,0,1,,
1039,05/14/14,Weekday,04LP,4 Shetler/South Napa Marketplace [Loop],LP,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),15,"Escorting others (children, elderly)",1,Walk all the way (includes skateboard / non-motorized scooter),10,1 - 2 p.m.,13,4 - 5 p.m.,4,31 - Day Pass,1,Adult,Y,Yes,N,No,N,No,N,No,N,No,N,No,A2,2,2,2,2,2,N,No,1987,Y,Yes,No,No,Yes,Yes,Yes,,Y,Yes,143,Spanish,1,Very well,3,"$25,000-$34,999",2,Female,9,1 - 1:59 p.m.,MID,MIDDAY,04LP_MID,9.547826087,0,1,,
1041,05/14/14,Weekday,02LP,2 Outlets/Old Sonoma/Laurel [Loop],LP,4,College or university (student only),NAPA VALLEY COLLEGE,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),5,8 - 9 a.m.,11,2 - 3 p.m.,4,31 - Day Pass,3,Student,N,No,N,No,N,No,Y,Yes,Y,Yes,N,No,A1,1,0,None,0,None,N,No,1995,Y,Yes,No,No,No,No,No,Mexican,Y,Yes,143,Spanish,2,Well,1,"Less than $10,000",2,Female,9,1 - 1:59 p.m.,MID,MIDDAY,02LP_MID,8.755434783,1,0.5,,
1042,05/14/14,Weekday,11S,11 N Vallejo/Redwood PNR [Southbound],S,4,College or university (student only),NAPA VALLEY COLLEGE,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,7,Get picked up by someone,6,9 - 10 a.m.,11,2 - 3 p.m.,1,Cash Fare,1,Adult,Y,Yes,Y,Yes,N,No,Y,Yes,Y,Yes,N,No,A6,6,1,1,2,2,N,No,1992,N,No,No,Yes,No,No,No,,Y,Yes,503,TAGALOG,1,Very well,9,"$100,000-$149,999",1,Male,9,1 - 1:59 p.m.,MID,MIDDAY,11S_MID,9.365942029,0,1,,
1043,05/14/14,Weekday,10N,10 NVC/Calistoga [Northbound],N,11,Medical / dental,ST. HELENA HOSPITAL CENTER FOR BEHAVIORAL HEALTH,7,Was dropped off by someone,1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),3,6 - 7 a.m.,11,2 - 3 p.m.,1,Cash Fare,1,Adult,Y,Yes,N,No,N,No,N,No,N,No,N,No,A5,5,5,5,3,3,Y,Yes,1977,N,No,No,No,No,No,Yes,,N,No,,,,,4,"$35,000-$39,999",1,Male,9,1 - 1:59 p.m.,MID,MIDDAY,10N_MID,7.996047431,0,1,,
1047,05/14/14,Weekday,10N,10 NVC/Calistoga [Northbound],N,6,Shopping,PEET'S COFFEE & TEA,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),9,12 - 1 p.m.,11,2 - 3 p.m.,1,Cash Fare,2,Senior / Disabled,N,No,N,No,N,No,N,No,N,No,N,No,A10PL,10+,0,None,0,None,Y,Yes,1946,N,No,No,No,No,No,No,Irish,N,No,,,,,88,I don't know,1,Male,10,2 - 2:59 p.m.,MID,MIDDAY,10N_MID,7.996047431,0,1,,
1048,05/14/14,Weekday,02LP,2 Outlets/Old Sonoma/Laurel [Loop],LP,3,Business appointment,NAPA COUNTY HEALTH & HUMAN SERVICES,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),6,9 - 10 a.m.,12,3 - 4 p.m.,3,20 - Ride Pass,2,Senior / Disabled,N,No,N,No,N,No,N,No,N,No,N,No,A1,1,0,None,0,None,N,No,1964,Y,Yes,No,No,No,No,No,Hispanic,Y,Yes,488,Hawaiian,1,Very well,1,"Less than $10,000",2,Female,10,2 - 2:59 p.m.,MID,MIDDAY,02LP_MID,8.755434783,1,0.5,,
1050,05/14/14,Weekday,10N,10 NVC/Calistoga [Northbound],N,4,College or university (student only),NAPA VALLEY COLLEGE,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),5,8 - 9 a.m.,11,2 - 3 p.m.,1,Cash Fare,3,Student,Y,Yes,Y,Yes,N,No,Y,Yes,Y,Yes,N,No,A3,3,3,3,0,None,Y,Yes,1995,Y,Yes,No,No,No,No,No,Hispanic,Y,Yes,143,Spanish,1,Very well,88,I don't know,2,Female,10,2 - 2:59 p.m.,MID,MIDDAY,10N_MID,7.996047431,0,1,,
1051,05/14/14,Weekday,11N,11 N Vallejo/Redwood PNR [Northbound],N,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),7,Maintainence / personal business,1,Walk all the way (includes skateboard / non-motorized scooter),11,2 - 3 p.m.,15,6 - 7 p.m.,3,20 - Ride Pass,3,Student,N,No,N,No,N,No,Y,Yes,N,No,N,No,A7,7,3,3,3,3,N,No,1997,Y,Yes,No,No,No,No,No,Mexican American,Y,Yes,143,Spanish,1,Very well,2,"$10,000-$24,999",1,Male,10,2 - 2:59 p.m.,MID,MIDDAY,11N_MID,8.929347826,0,1,,
1052,05/14/14,Weekday,11N,11 N Vallejo/Redwood PNR [Northbound],N,2,Work,AVENUE - GATEWAY PLAZA,1,Walked all the way (includes skateboard / non-motorized scooter),4,College/university (student only),1,Walk all the way (includes skateboard / non-motorized scooter),6,9 - 10 a.m.,18,9 - 10 p.m.,1,Cash Fare,3,Student,Y,Yes,Y,Yes,N,No,Y,Yes,N,No,Y,Yes,A4,4,2,2,2,2,N,No,1993,N,No,No,Yes,Yes,No,No,,N,No,,,,,5,"$40,000 - $49,999",2,Female,10,2 - 2:59 p.m.,MID,MIDDAY,11N_MID,8.929347826,1,0.5,,
1053,05/14/14,Weekday,10N,10 NVC/Calistoga [Northbound],N,2,Work,NAPA GOLF COURSE,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),15,6 - 7 p.m.,17,8 - 9 p.m.,4,31 - Day Pass,1,Adult,Y,Yes,Y,Yes,N,No,N,No,N,No,N,No,A6,6,6,6 or more,1,1,N,No,1993,Y,Yes,No,No,No,No,No,Hispanic,N,No,,,,,88,I don't know,1,Male,15,7 - 7:59 p.m.,PM2,LATE PM,10N_PM2,6.347826087,1,0.5,,
1054,05/14/14,Weekday,10N,10 NVC/Calistoga [Northbound],N,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),6,Shopping,1,Walk all the way (includes skateboard / non-motorized scooter),10,1 - 2 p.m.,14,5 - 6 p.m.,1,Cash Fare,1,Adult,Y,Yes,N,No,N,No,N,No,N,No,N,No,A2,2,1,1,1,1,N,No,1986,N,No,No,No,Yes,No,No,,N,No,,,,,2,"$10,000-$24,999",2,Female,10,2 - 2:59 p.m.,MID,MIDDAY,10N_MID,7.996047431,1,0.5,,
1057,05/14/14,Weekday,10N,10 NVC/Calistoga [Northbound],N,2,Work,CLIENTS HOUSE,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),3,6 - 7 a.m.,12,3 - 4 p.m.,1,Cash Fare,1,Adult,Y,Yes,Y,Yes,N,No,N,No,N,No,N,No,A4,4,2,2,2,2,N,No,1984,Y,Yes,No,No,No,No,Yes,,Y,Yes,143,Spanish,3,Not well,4,"$35,000-$39,999",2,Female,10,2 - 2:59 p.m.,MID,MIDDAY,10N_MID,7.996047431,0,1,,
1058,05/14/14,Weekday,10N,10 NVC/Calistoga [Northbound],N,11,Medical / dental,QUEEN OF THE VALLEY MEDICAL CENTER,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),10,1 - 2 p.m.,12,3 - 4 p.m.,1,Cash Fare,2,Senior / Disabled,N,No,N,No,N,No,N,No,N,No,N,No,A1,1,0,None,0,None,N,No,1948,N,No,No,No,No,No,Yes,,N,No,,,,,2,"$10,000-$24,999",1,Male,10,2 - 2:59 p.m.,MID,MIDDAY,10N_MID,7.996047431,0,1,,
1059,05/14/14,Weekday,11N,11 N Vallejo/Redwood PNR [Northbound],N,2,Work,LIXIT CORPORATION,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),3,6 - 7 a.m.,13,4 - 5 p.m.,4,31 - Day Pass,2,Senior / Disabled,Y,Yes,Y,Yes,N,No,N,No,N,No,N,No,A3,3,3,3,2,2,N,No,1989,N,No,No,No,No,No,Yes,,N,No,,,,,2,"$10,000-$24,999",2,Female,11,3 - 3:59 p.m.,PM1,PM PEAK,11N_PM1,6.32173913,2,0.333333333,,
1060,05/14/14,Weekday,10N,10 NVC/Calistoga [Northbound],N,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),6,Shopping,1,Walk all the way (includes skateboard / non-motorized scooter),12,3 - 4 p.m.,19,10 - 11 p.m.,1,Cash Fare,3,Student,Y,Yes,N,No,N,No,Y,Yes,N,No,N,No,A7,7,4,4,3,3,Y,Yes,1995,Y,Yes,No,No,No,No,No,Mexican,Y,Yes,143,Spanish,1,Very well,88,I don't know,1,Male,11,3 - 3:59 p.m.,PM1,PM PEAK,10N_PM1,8.77173913,0,1,,
1061,05/14/14,Weekday,04LP,4 Shetler/South Napa Marketplace [Loop],LP,8,Dining / coffee,NAPA LIBRARY,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),7,10 - 11 a.m.,14,5 - 6 p.m.,1,Cash Fare,1,Adult,N,No,N,No,N,No,N,No,N,No,N,No,A1,1,0,None,1,1,N,No,1957,Y,Yes,No,No,No,No,No,Mexican,Y,Yes,143,Spanish,2,Well,2,"$10,000-$24,999",1,Male,11,3 - 3:59 p.m.,PM1,PM PEAK,04LP_PM1,3.347826087,0,1,,
